S,f_S,call_K95,put_K95,call_K100,put_K100,call_K105,put_K105,call_K110,put_K110
103.57746840747585,12.798280206487782,8.577468407475848,0.0,3.5774684074758483,0.0,0.0,1.4225315925241517,0.0,6.422531592524152
59.02897700544083,1678.6247252206963,0.0,35.97102299455917,0.0,40.97102299455917,0.0,45.97102299455917,0.0,50.97102299455917
133.5302495589238,1124.2776354837097,38.5302495589238,0.0,33.5302495589238,0.0,28.5302495589238,0.0,23.5302495589238,0.0
82.07800649717359,321.1978511153521,0.0,12.92199350282641,0.0,17.92199350282641,0.0,22.92199350282641,0.0,27.92199350282641
68.65185103998542,982.7064432192634,0.0,26.348148960014584,0.0,31.348148960014584,0.0,36.34814896001458,0.0,41.34814896001458
54.07751415547639,2108.874706140471,0.0,40.92248584452361,0.0,45.92248584452361,0.0,50.92248584452361,0.0,55.92248584452361
109.08929431882419,82.61527121420964,14.089294318824187,0.0,9.089294318824187,0.0,4.089294318824187,0.0,0.0,0.9107056811758127
117.75643618422824,315.29102596456977,22.756436184228235,0.0,17.756436184228235,0.0,12.756436184228235,0.0,7.756436184228235,0.0
51.65878289278562,2336.8732714068365,0.0,43.34121710721438,0.0,48.34121710721438,0.0,53.34121710721438,0.0,58.34121710721438
101.2093058299281,1.4624205902980867,6.209305829928098,0.0,1.2093058299280983,0.0,0.0,3.7906941700719017,0.0,8.790694170071902
72.6495775197938,748.0456098457689,0.0,22.350422480206205,0.0,27.350422480206205,0.0,32.350422480206205,0.0,37.350422480206205
114.51727904094498,210.75139075266054,19.517279040944985,0.0,14.517279040944985,0.0,9.517279040944985,0.0,4.517279040944985,0.0
67.43664290049915,1060.3722255896123,0.0,27.56335709950085,0.0,32.56335709950085,0.0,37.56335709950085,0.0,42.56335709950085
119.09377381024659,364.57219831685853,24.09377381024659,0.0,19.09377381024659,0.0,14.093773810246589,0.0,9.093773810246589,0.0
88.67353463005374,128.28881777659194,0.0,6.326465369946263,0.0,11.326465369946263,0.0,16.326465369946263,0.0,21.326465369946263
143.67299887367346,1907.3308306198837,48.672998873673464,0.0,43.672998873673464,0.0,38.672998873673464,0.0,33.672998873673464,0.0
63.75209441459933,1313.9106593281213,0.0,31.247905585400673,0.0,36.24790558540067,0.0,41.24790558540067,0.0,46.24790558540067
84.10663510502584,252.59904768479683,0.0,10.893364894974155,0.0,15.893364894974155,0.0,20.893364894974155,0.0,25.893364894974155
61.34735212405891,1494.0271878214935,0.0,33.65264787594109,0.0,38.65264787594109,0.0,43.65264787594109,0.0,48.65264787594109
142.4693618278563,1803.646694065377,47.46936182785629,0.0,42.46936182785629,0.0,37.46936182785629,0.0,32.46936182785629,0.0
137.7339353380981,1423.849876099768,42.73393533809809,0.0,37.73393533809809,0.0,32.73393533809809,0.0,27.733935338098092,0.0
75.79416277151556,585.9225559318833,0.0,19.20583722848444,0.0,24.20583722848444,0.0,29.20583722848444,0.0,34.20583722848444
115.99840460341791,255.94894985466337,20.99840460341791,0.0,15.99840460341791,0.0,10.99840460341791,0.0,5.99840460341791,0.0
131.7222200201216,1006.2992430050034,36.7222200201216,0.0,31.722220020121597,0.0,26.722220020121597,0.0,21.722220020121597,0.0
105.52008115994623,30.471296012393314,10.52008115994623,0.0,5.52008115994623,0.0,0.5200811599462298,0.0,0.0,4.47991884005377
102.96505783560065,8.79156796845679,7.965057835600646,0.0,2.9650578356006463,0.0,0.0,2.0349421643993537,0.0,7.034942164399354
74.18522909004517,666.4023971334501,0.0,20.81477090995483,0.0,25.81477090995483,0.0,30.81477090995483,0.0,35.81477090995483
59.31027678058992,1655.6535756721996,0.0,35.68972321941008,0.0,40.68972321941008,0.0,45.68972321941008,0.0,50.68972321941008
139.72157579533268,1577.8035836643592,44.72157579533268,0.0,39.72157579533268,0.0,34.72157579533268,0.0,29.721575795332683,0.0
140.04180571633304,1603.3462050245616,45.041805716333045,0.0,40.041805716333045,0.0,35.041805716333045,0.0,30.041805716333045,0.0
113.31014572732678,177.15997928267544,18.310145727326784,0.0,13.310145727326784,0.0,8.310145727326784,0.0,3.310145727326784,0.0
83.90297910487007,259.11408169824955,0.0,11.09702089512993,0.0,16.09702089512993,0.0,21.09702089512993,0.0,26.09702089512993
84.92095746126608,227.37752388494698,0.0,10.079042538733916,0.0,15.079042538733916,0.0,20.079042538733916,0.0,25.079042538733916
122.59556788702393,510.5596881371072,27.595567887023932,0.0,22.595567887023932,0.0,17.595567887023932,0.0,12.595567887023932,0.0
139.71102599525773,1576.965585596035,44.71102599525773,0.0,39.71102599525773,0.0,34.71102599525773,0.0,29.711025995257728,0.0
138.70864242651174,1498.358998503545,43.708642426511744,0.0,38.708642426511744,0.0,33.708642426511744,0.0,28.708642426511744,0.0
127.98755458576238,783.303211691029,32.98755458576238,0.0,27.987554585762382,0.0,22.987554585762382,0.0,17.987554585762382,0.0
114.20316461542878,201.72988509296803,19.203164615428776,0.0,14.203164615428776,0.0,9.203164615428776,0.0,4.203164615428776,0.0
58.41399649950488,1729.3956871431922,0.0,36.58600350049512,0.0,41.58600350049512,0.0,46.58600350049512,0.0,51.58600350049512
66.16287140946137,1144.9512712526464,0.0,28.837128590538626,0.0,33.837128590538626,0.0,38.837128590538626,0.0,43.837128590538626
139.85541885270794,1588.4544119247876,44.85541885270794,0.0,39.85541885270794,0.0,34.85541885270794,0.0,29.855418852707942,0.0
110.64290596595899,113.27144740024542,15.642905965958988,0.0,10.642905965958988,0.0,5.642905965958988,0.0,0.6429059659589882,0.0
50.91970516166297,2408.875341418093,0.0,44.08029483833703,0.0,49.08029483833703,0.0,54.08029483833703,0.0,59.08029483833703
60.14715428660321,1588.2493114558088,0.0,34.85284571339679,0.0,39.85284571339679,0.0,44.85284571339679,0.0,49.85284571339679
116.35017691080559,267.32828501464013,21.350176910805587,0.0,16.350176910805587,0.0,11.350176910805587,0.0,6.350176910805587,0.0
50.50615838462187,2449.640357848136,0.0,44.49384161537813,0.0,49.49384161537813,0.0,54.49384161537813,0.0,59.49384161537813
66.08080514174986,1150.5117798319425,0.0,28.919194858250137,0.0,33.91919485825014,0.0,38.91919485825014,0.0,43.91919485825014
104.87337893665861,23.749822260267813,9.87337893665861,0.0,4.873378936658611,0.0,0.0,0.12662106334138912,0.0,5.126621063341389
119.18951976926932,368.2376689751782,24.189519769269324,0.0,19.189519769269324,0.0,14.189519769269324,0.0,9.189519769269324,0.0
115.19612595026005,230.92224389616703,20.196125950260054,0.0,15.196125950260054,0.0,10.196125950260054,0.0,5.196125950260054,0.0
72.42693094605598,760.2741370535656,0.0,22.573069053944025,0.0,27.573069053944025,0.0,32.573069053944025,0.0,37.573069053944025
121.2179221347536,450.20021971646645,26.217922134753593,0.0,21.217922134753593,0.0,16.217922134753593,0.0,11.217922134753593,0.0
